"","method","variate","design","number","RMSE","k","methodID","rRMSE"
"1524","knndm_caret_5k_3","AGB","simpleRandom",87,27.0491925734157,NA,1,0.254595218384118
"1525","knndm_caret_5k_3","AGB","simpleRandom",88,26.8839586627656,NA,1,0.41856210532314
"1526","knndm_caret_5k_3","AGB","simpleRandom",89,27.3156911998462,NA,1,0.36261784948719
"1527","knndm_caret_5k_3","AGB","simpleRandom",90,26.1427555466017,NA,1,-0.351236548879793
"1528","knndm_caret_5k_3","AGB","simpleRandom",91,27.6492064608367,NA,1,1.27506826291957
"1529","knndm_caret_5k_3","AGB","simpleRandom",92,26.978312287488,NA,1,-0.0910701782660084
"1530","knndm_caret_5k_3","AGB","simpleRandom",93,25.5859095169877,NA,1,-0.934508750248956
"1531","knndm_caret_5k_3","AGB","simpleRandom",94,27.2753455969529,NA,1,0.825658574060068
"1532","knndm_caret_5k_3","AGB","simpleRandom",95,27.5856358849679,NA,1,1.021006458938
"1533","knndm_caret_5k_3","AGB","simpleRandom",96,27.0807172511862,NA,1,0.41277652801023
"1534","knndm_caret_5k_3","AGB","simpleRandom",97,26.4507610625954,NA,1,-0.208217400374124
"1535","knndm_caret_5k_3","AGB","simpleRandom",98,27.3308005436603,NA,1,0.492714894236098
"1536","knndm_caret_5k_3","AGB","simpleRandom",99,26.9680686082994,NA,1,0.0105669605853436
"1537","knndm_caret_5k_3","AGB","simpleRandom",100,28.0322172228066,NA,1,1.55644538254272
"1538","knndm_tuned","AGB","clusterGapped",1,28.8773031242282,6,1,-0.604403958901674
"1539","knndm_tuned","AGB","clusterGapped",2,27.5196274273394,8,1,-1.5595941861235
"1540","knndm_tuned","AGB","clusterGapped",3,28.2807896498221,2,1,-2.55021438390898
"1541","knndm_tuned","AGB","clusterGapped",4,27.0094879379711,8,1,-3.76539148436887
"1542","knndm_tuned","AGB","clusterGapped",5,29.9339037654256,2,1,-0.243836954636041
"1543","knndm_tuned","AGB","clusterGapped",6,29.6587156259966,2,1,0.507114554008787
"1544","knndm_tuned","AGB","clusterGapped",7,25.9905054521059,2,1,-5.24903609906309
"1545","knndm_tuned","AGB","clusterGapped",8,25.8966181197871,2,1,-4.5468589220859
"1546","knndm_tuned","AGB","clusterGapped",9,27.4867088385224,2,1,-4.83788926611985
"1547","knndm_tuned","AGB","clusterGapped",10,29.242044500468,2,1,-1.75276216994755
"1548","knndm_tuned","AGB","clusterGapped",11,30.7915028383568,2,1,1.34693793588312
"1549","knndm_tuned","AGB","clusterGapped",12,27.4266489696328,8,1,-4.62294694911516
"1550","knndm_tuned","AGB","clusterGapped",13,27.0597714374604,2,1,-3.80888354386338
"1551","knndm_tuned","AGB","clusterGapped",14,29.3616307553861,6,1,0.185842231045175
"1552","knndm_tuned","AGB","clusterGapped",15,28.007031999636,8,1,-3.72341268809637
"1553","knndm_tuned","AGB","clusterGapped",16,28.3773166593735,4,1,-4.35707704365076
"1554","knndm_tuned","AGB","clusterGapped",17,28.653484652902,2,1,-1.04318624522772
"1555","knndm_tuned","AGB","clusterGapped",18,27.7152474941209,2,1,-2.25672340874062
"1556","knndm_tuned","AGB","clusterGapped",19,28.4248740855607,2,1,-2.4754581304362
"1557","knndm_tuned","AGB","clusterGapped",20,29.1562145399806,8,1,-0.560634300586589
"1558","knndm_tuned","AGB","clusterGapped",21,31.1559930560245,2,1,1.11141118573182
"1559","knndm_tuned","AGB","clusterGapped",22,29.5081184383568,2,1,-0.615326949623313
"1560","knndm_tuned","AGB","clusterGapped",23,26.8535764105163,4,1,-4.34362433387465
"1561","knndm_tuned","AGB","clusterGapped",24,28.356802013412,6,1,-0.346058639860658
"1562","knndm_tuned","AGB","clusterGapped",25,30.2836160868787,6,1,-0.416015679248179
"1563","knndm_tuned","AGB","clusterGapped",26,29.0400748177398,6,1,-1.41895956056771
"1564","knndm_tuned","AGB","clusterGapped",27,25.6869221373883,6,1,-6.40597357331092
"1565","knndm_tuned","AGB","clusterGapped",28,28.756029119676,2,1,-2.49023149393787
"1566","knndm_tuned","AGB","clusterGapped",29,27.6443528766015,4,1,-3.70315892141372
"1567","knndm_tuned","AGB","clusterGapped",30,29.2118418568822,2,1,-0.388731901359719
"1568","knndm_tuned","AGB","clusterGapped",31,25.9440137759305,4,1,-3.67973470556941
"1569","knndm_tuned","AGB","clusterGapped",32,28.5726627479388,6,1,-1.2347874320127
"1570","knndm_tuned","AGB","clusterGapped",33,31.4690455214533,2,1,1.44516209271029
"1571","knndm_tuned","AGB","clusterGapped",34,29.9652979998,6,1,0.274149563162197
"1572","knndm_tuned","AGB","clusterGapped",35,27.1647947452869,4,1,-3.38033013633554
"1573","knndm_tuned","AGB","clusterGapped",36,29.4770732699177,2,1,-2.3073970768977
"1574","knndm_tuned","AGB","clusterGapped",37,29.1435819995756,6,1,-1.95466069353412
"1575","knndm_tuned","AGB","clusterGapped",38,26.9610545389686,6,1,-2.92142222367458
"1576","knndm_tuned","AGB","clusterGapped",39,28.1938403862935,4,1,-2.56960138436357
"1577","knndm_tuned","AGB","clusterGapped",40,26.3689337570887,6,1,-6.69789670791508
"1578","knndm_tuned","AGB","clusterGapped",41,28.3776436744978,4,1,-0.862024332636242
"1579","knndm_tuned","AGB","clusterGapped",42,30.8117697053857,2,1,1.12289499990827
"1580","knndm_tuned","AGB","clusterGapped",43,27.751313446176,6,1,-4.62479608917442
"1581","knndm_tuned","AGB","clusterGapped",44,27.8397971738975,2,1,-5.38127295869189
"1582","knndm_tuned","AGB","clusterGapped",45,29.4537898329072,6,1,0.140320567208057
"1583","knndm_tuned","AGB","clusterGapped",46,27.0473710610853,2,1,-4.28133002326374
"1584","knndm_tuned","AGB","clusterGapped",47,28.4589055484096,4,1,-0.593142983990621
"1585","knndm_tuned","AGB","clusterGapped",48,28.2167129349508,4,1,-2.62968170475497
"1586","knndm_tuned","AGB","clusterGapped",49,28.8909220440826,4,1,-0.500920275634002
"1587","knndm_tuned","AGB","clusterGapped",50,29.5881680947826,4,1,0.158673546094612
"1588","knndm_tuned","AGB","clusterGapped",51,29.6069876238496,4,1,0.396856787725362
"1589","knndm_tuned","AGB","clusterGapped",52,29.170621049806,2,1,-0.336044121834018
"1590","knndm_tuned","AGB","clusterGapped",53,27.5920981741858,4,1,-2.01489943610929
"1591","knndm_tuned","AGB","clusterGapped",54,30.1939640467403,4,1,-2.00300970766924
"1592","knndm_tuned","AGB","clusterGapped",55,25.8085955379096,6,1,-6.01655174803353
"1593","knndm_tuned","AGB","clusterGapped",56,25.8883706994533,6,1,-7.91313155145552
"1594","knndm_tuned","AGB","clusterGapped",57,26.3449854376875,2,1,-5.27500527839677
"1595","knndm_tuned","AGB","clusterGapped",58,25.0050734283557,2,1,-7.92609841244688
"1596","knndm_tuned","AGB","clusterGapped",59,28.8562808817583,2,1,-2.05159455428282
"1597","knndm_tuned","AGB","clusterGapped",60,28.0927677287552,8,1,-1.41933602617996
"1598","knndm_tuned","AGB","clusterGapped",61,25.8285124773297,4,1,-5.58755024040977
"1599","knndm_tuned","AGB","clusterGapped",62,26.4458935801358,6,1,-5.93592144086291
"1600","knndm_tuned","AGB","clusterGapped",63,28.1067532479751,4,1,-3.54829426997348
"1601","knndm_tuned","AGB","clusterGapped",64,28.0827575018959,8,1,-2.1965317490198
"1602","knndm_tuned","AGB","clusterGapped",65,28.4060635056781,2,1,-4.5452103710767
"1603","knndm_tuned","AGB","clusterGapped",66,29.1482720040746,4,1,0.372594809829231
"1604","knndm_tuned","AGB","clusterGapped",67,26.7478877748371,2,1,-5.17098761576886
"1605","knndm_tuned","AGB","clusterGapped",68,26.2187930703822,2,1,-5.04197476225234
"1606","knndm_tuned","AGB","clusterGapped",69,27.4965800773025,2,1,-3.56526270409886
"1607","knndm_tuned","AGB","clusterGapped",70,29.2760267274252,8,1,-0.158399180419508
"1608","knndm_tuned","AGB","clusterGapped",71,28.0797181465102,4,1,-2.79852317283518
"1609","knndm_tuned","AGB","clusterGapped",72,27.6812006733953,4,1,-6.43990908376792
"1610","knndm_tuned","AGB","clusterGapped",73,29.7061048052951,2,1,0.158303772319584
"1611","knndm_tuned","AGB","clusterGapped",74,29.3926935668031,2,1,-0.537598346586467
"1612","knndm_tuned","AGB","clusterGapped",75,26.6552489575067,6,1,-5.43018604179612
"1613","knndm_tuned","AGB","clusterGapped",76,28.8248242425383,2,1,-3.78196569766028
"1614","knndm_tuned","AGB","clusterGapped",77,29.9156823843007,8,1,0.633581661918885
"1615","knndm_tuned","AGB","clusterGapped",78,27.0938363781976,6,1,-5.99156444177216
"1616","knndm_tuned","AGB","clusterGapped",79,26.4818614018611,2,1,-6.10210244295604
"1617","knndm_tuned","AGB","clusterGapped",80,28.400847031033,4,1,-0.795863127741896
"1618","knndm_tuned","AGB","clusterGapped",81,28.2716310168444,4,1,-2.95959940887606
"1619","knndm_tuned","AGB","clusterGapped",82,30.7276098086107,2,1,1.94051832846604
"1620","knndm_tuned","AGB","clusterGapped",83,28.4570924646944,6,1,-0.786070958598966
"1621","knndm_tuned","AGB","clusterGapped",84,23.1079757833034,8,1,-8.55267328870373
"1622","knndm_tuned","AGB","clusterGapped",85,26.4923067419152,4,1,-4.19768743514871
"1623","knndm_tuned","AGB","clusterGapped",86,29.9003381496338,2,1,-0.411914205488948
"1624","knndm_tuned","AGB","clusterGapped",87,24.9994283724166,2,1,-8.33537248679955
"1625","knndm_tuned","AGB","clusterGapped",88,27.6032943922019,2,1,-2.93192038081202
"1626","knndm_tuned","AGB","clusterGapped",89,29.230136964718,2,1,-1.11304737277534
"1627","knndm_tuned","AGB","clusterGapped",90,30.8325863838572,2,1,0.311087387265236
"1628","knndm_tuned","AGB","clusterGapped",91,25.9379839886496,2,1,-9.85533096107395
"1629","knndm_tuned","AGB","clusterGapped",92,27.4189705585604,6,1,-6.77209605839926
"1630","knndm_tuned","AGB","clusterGapped",93,27.2328509358038,4,1,-4.83409593216994
"1631","knndm_tuned","AGB","clusterGapped",94,29.5407890515566,2,1,-0.983987425447239
"1632","knndm_tuned","AGB","clusterGapped",95,29.7372372258591,2,1,0.0497335090907711
"1633","knndm_tuned","AGB","clusterGapped",96,29.9725534275899,2,1,-1.0414906764819
"1634","knndm_tuned","AGB","clusterGapped",97,27.9851064742657,4,1,-3.22764507787761
"1635","knndm_tuned","AGB","clusterGapped",98,27.0417570605405,6,1,-2.34376834962705
"1636","knndm_tuned","AGB","clusterGapped",99,27.0473576810482,2,1,-3.90527807392229
"1637","knndm_tuned","AGB","clusterGapped",100,30.2405041707976,2,1,-0.366489978791432
"1638","knndm_tuned","AGB","clusterStrong",1,22.9449885737095,20,1,-7.41477009208578
"1639","knndm_tuned","AGB","clusterStrong",2,32.6145399311145,2,1,4.4472632273463
"1640","knndm_tuned","AGB","clusterStrong",3,27.6757517350235,2,1,-1.85392714707926
"1641","knndm_tuned","AGB","clusterStrong",4,24.022002988253,4,1,-5.10816097170613
"1642","knndm_tuned","AGB","clusterStrong",5,28.2713131082085,4,1,-2.1251192234524
"1643","knndm_tuned","AGB","clusterStrong",6,28.2130994614643,14,1,-0.426464523459227
"1644","knndm_tuned","AGB","clusterStrong",7,24.9575929081044,14,1,-4.43926020985963
"1645","knndm_tuned","AGB","clusterStrong",8,28.2591850015319,20,1,-0.747953086830599
"1646","knndm_tuned","AGB","clusterStrong",9,30.5782127831089,16,1,1.13987250492387
"1647","knndm_tuned","AGB","clusterStrong",10,26.2175808870677,12,1,-3.70686421722202
"1648","knndm_tuned","AGB","clusterStrong",11,27.1415023236276,4,1,-2.44578207946637
"1649","knndm_tuned","AGB","clusterStrong",12,22.5271129128412,14,1,-7.74737428536494
"1650","knndm_tuned","AGB","clusterStrong",13,29.4915167259935,4,1,1.00056571293372
"1651","knndm_tuned","AGB","clusterStrong",14,25.683715816079,4,1,-2.88881706417904
"1652","knndm_tuned","AGB","clusterStrong",15,25.3480217961358,4,1,-4.72630261754763
"1653","knndm_tuned","AGB","clusterStrong",16,29.6906222908296,14,1,0.431363590105498
"1654","knndm_tuned","AGB","clusterStrong",17,27.1261942753463,2,1,-2.86759503844405
"1655","knndm_tuned","AGB","clusterStrong",18,27.0804629077141,18,1,-1.71805216768373
"1656","knndm_tuned","AGB","clusterStrong",19,24.510817487882,16,1,-4.51524637961403
"1657","knndm_tuned","AGB","clusterStrong",20,28.1908427360167,20,1,-2.37216399874138
"1658","knndm_tuned","AGB","clusterStrong",21,29.7835475218728,20,1,0.799333625461415
"1659","knndm_tuned","AGB","clusterStrong",22,26.661046097105,20,1,-2.75013608372133
"1660","knndm_tuned","AGB","clusterStrong",23,30.6460287259204,2,1,2.30542441904633
"1661","knndm_tuned","AGB","clusterStrong",24,30.0013607625607,2,1,1.66711458163471
"1662","knndm_tuned","AGB","clusterStrong",25,29.3776667233985,2,1,1.64306395378534
"1663","knndm_tuned","AGB","clusterStrong",26,32.3578159971825,2,1,4.1139890802504
"1664","knndm_tuned","AGB","clusterStrong",27,28.09180164013,6,1,-0.831064600949372
"1665","knndm_tuned","AGB","clusterStrong",28,22.9606308358026,20,1,-6.96353074591531
"1666","knndm_tuned","AGB","clusterStrong",29,28.9910909028396,4,1,-0.307320818202506
"1667","knndm_tuned","AGB","clusterStrong",30,31.0026801155988,20,1,2.14656309709441
"1668","knndm_tuned","AGB","clusterStrong",31,32.6049035144504,18,1,3.63540681137044
"1669","knndm_tuned","AGB","clusterStrong",32,31.6631817821788,2,1,3.38826880853674
"1670","knndm_tuned","AGB","clusterStrong",33,26.6193004464642,16,1,-3.34994740117524
"1671","knndm_tuned","AGB","clusterStrong",34,30.1541896336256,16,1,1.18875750886596
"1672","knndm_tuned","AGB","clusterStrong",35,26.3255369010017,4,1,-2.80350853053171
"1673","knndm_tuned","AGB","clusterStrong",36,29.9329340142122,4,1,0.207496603529325
"1674","knndm_tuned","AGB","clusterStrong",37,24.5202444670716,6,1,-4.86457438037739
"1675","knndm_tuned","AGB","clusterStrong",38,29.248365332102,6,1,-0.137122733028516
"1676","knndm_tuned","AGB","clusterStrong",39,32.5785724944049,16,1,4.10537607418788
"1677","knndm_tuned","AGB","clusterStrong",40,28.0536168788672,8,1,-0.786268560562647
"1678","knndm_tuned","AGB","clusterStrong",41,27.410164085438,18,1,-2.19369174123078
"1679","knndm_tuned","AGB","clusterStrong",42,32.2175772183725,2,1,3.45012288959365
"1680","knndm_tuned","AGB","clusterStrong",43,24.1322662856575,4,1,-5.61921121083129
"1681","knndm_tuned","AGB","clusterStrong",44,32.8272956742924,18,1,5.26029119081665
"1682","knndm_tuned","AGB","clusterStrong",45,28.375218063265,16,1,-0.409699645623615
"1683","knndm_tuned","AGB","clusterStrong",46,32.4833996234111,2,1,4.2573787307369
"1684","knndm_tuned","AGB","clusterStrong",47,27.7231597943981,6,1,-1.77467800716864
"1685","knndm_tuned","AGB","clusterStrong",48,32.8936365489006,2,1,4.80924082558498
"1686","knndm_tuned","AGB","clusterStrong",49,24.4983870443484,2,1,-6.29029349867526
"1687","knndm_tuned","AGB","clusterStrong",50,29.0055460683039,4,1,0.601778430049269
"1688","knndm_tuned","AGB","clusterStrong",51,29.925131558124,8,1,1.42273880662765
"1689","knndm_tuned","AGB","clusterStrong",52,26.1473143172389,6,1,-3.20803080036503
"1690","knndm_tuned","AGB","clusterStrong",53,26.8288836845312,2,1,-3.1159099858544
"1691","knndm_tuned","AGB","clusterStrong",54,30.2647351278156,16,1,1.61204325917306
"1692","knndm_tuned","AGB","clusterStrong",55,29.3846417591221,2,1,-0.759892267629702
"1693","knndm_tuned","AGB","clusterStrong",56,26.8081099212931,6,1,-2.63191882292591
"1694","knndm_tuned","AGB","clusterStrong",57,29.8633806760766,4,1,1.54374851918842
"1695","knndm_tuned","AGB","clusterStrong",58,26.3582242650659,6,1,-3.45230528044116
"1696","knndm_tuned","AGB","clusterStrong",59,32.0653014776691,16,1,3.29899336899202
"1697","knndm_tuned","AGB","clusterStrong",60,22.3691625619835,14,1,-8.65902719542354
"1698","knndm_tuned","AGB","clusterStrong",61,27.6812559452619,14,1,-1.86858547983035
"1699","knndm_tuned","AGB","clusterStrong",62,28.9689531262822,4,1,0.697463964569888
"1700","knndm_tuned","AGB","clusterStrong",63,31.0763773310445,8,1,2.71909411410146
"1701","knndm_tuned","AGB","clusterStrong",64,30.9748723741053,20,1,2.60520853704034
"1702","knndm_tuned","AGB","clusterStrong",65,26.5296257857264,2,1,-3.02887257324524
"1703","knndm_tuned","AGB","clusterStrong",66,30.1375332246062,16,1,1.0504256436924
"1704","knndm_tuned","AGB","clusterStrong",67,27.0288024458475,2,1,-1.86683427016747
"1705","knndm_tuned","AGB","clusterStrong",68,25.7386597065192,18,1,-2.84623484090562
"1706","knndm_tuned","AGB","clusterStrong",69,35.4064632335228,16,1,7.14330497676893
"1707","knndm_tuned","AGB","clusterStrong",70,28.3786036255831,20,1,0.177021993340077
"1708","knndm_tuned","AGB","clusterStrong",71,22.4397458530524,4,1,-7.62967460200939
"1709","knndm_tuned","AGB","clusterStrong",72,26.2786510439063,18,1,-3.98402404168547
"1710","knndm_tuned","AGB","clusterStrong",73,27.5153220312501,2,1,-2.07624358796389
"1711","knndm_tuned","AGB","clusterStrong",74,26.4557923361203,18,1,-4.17955919058108
"1712","knndm_tuned","AGB","clusterStrong",75,27.743972670292,6,1,-1.27147640804786
"1713","knndm_tuned","AGB","clusterStrong",76,31.0401326749281,6,1,1.92099128146758
"1714","knndm_tuned","AGB","clusterStrong",77,30.6437920028204,2,1,1.65513077797632
"1715","knndm_tuned","AGB","clusterStrong",78,27.5426694936929,6,1,-1.55264910330516
"1716","knndm_tuned","AGB","clusterStrong",79,23.4788711886186,4,1,-5.91400166086049
"1717","knndm_tuned","AGB","clusterStrong",80,28.4942392882972,16,1,-0.931432155707068
"1718","knndm_tuned","AGB","clusterStrong",81,22.7254326834745,16,1,-7.77431569931001
"1719","knndm_tuned","AGB","clusterStrong",82,28.3041065088133,20,1,-0.834058256085807
"1720","knndm_tuned","AGB","clusterStrong",83,25.7692821244199,14,1,NA
"1721","knndm_tuned","AGB","clusterStrong",84,25.8045490877408,16,1,-3.47803925542037
"1722","knndm_tuned","AGB","clusterStrong",85,32.1815536957309,18,1,3.59882158196775
"1723","knndm_tuned","AGB","clusterStrong",86,26.3348536664139,4,1,-3.05960103891451
"1724","knndm_tuned","AGB","clusterStrong",87,32.0809422832517,2,1,3.51674581618591
"1725","knndm_tuned","AGB","clusterStrong",88,27.9488846974417,2,1,-0.839495327346558
"1726","knndm_tuned","AGB","clusterStrong",89,31.420106459999,2,1,3.20998184242561
"1727","knndm_tuned","AGB","clusterStrong",90,29.8108604065923,18,1,1.02453486398407
"1728","knndm_tuned","AGB","clusterStrong",91,31.7493627723756,4,1,3.70189132220808
"1729","knndm_tuned","AGB","clusterStrong",92,24.5023816224711,14,1,-5.64551943698962
"1730","knndm_tuned","AGB","clusterStrong",93,24.9951186617386,6,1,-4.62422867260443
"1731","knndm_tuned","AGB","clusterStrong",94,25.2151878313843,4,1,-4.84183921476855
"1732","knndm_tuned","AGB","clusterStrong",95,29.128801616008,6,1,0.441067591732708
"1733","knndm_tuned","AGB","clusterStrong",96,29.0153394554131,2,1,0.0885552520710462
"1734","knndm_tuned","AGB","clusterStrong",97,27.4531891170104,4,1,-1.28060808608303
"1735","knndm_tuned","AGB","clusterStrong",98,27.4261571623276,18,1,-2.75697111835175
"1736","knndm_tuned","AGB","clusterStrong",99,29.1149192210877,14,1,-0.329988292332708
"1737","knndm_tuned","AGB","clusterStrong",100,26.8279623252324,16,1,-2.12247336191808
