dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm
wclust,0.08974375044301257,0.06469056574198107,0.8621274130575185,0.10193914803067687,0.07761232785913395,0.8440254614341538,0.16614215750986203,0.13236059326575447,0.4305029840859257,0.12665639715352253,0.1017845886656021,0.7548698259424026,0.11245868625760272,0.08312823242882889,0.790184490595559
sclust,0.06998017894545946,0.05030402830004694,0.9223032755360339,0.12921946854545935,0.09770596306581447,0.7314749811386019,0.15750260641491015,0.12961129220375167,0.520911998987978,0.14877193817015738,0.11677207316727688,0.5919635920673103,0.14845339513204456,0.10574834708534182,0.5546825543115427
sregular,0.09718554924615239,0.07839259887585472,0.8138813270786524,0.10840343846904646,0.07923606853723136,0.8339267302248732,0.11538329979201105,0.0984051959500358,0.7329902310796,0.10149332802868874,0.08218018865702213,0.7782456987954366,0.09662779620758988,0.0800225372932497,0.8039143479344408
wregular,0.08385074812134,0.06156894694925597,0.8664684230963134,0.10458689110374995,0.07764304597735548,0.8175831444254427,0.10596801837302042,0.08490475916148474,0.814236967558886,0.09289334989548902,0.06745024988371258,0.8280046216583891,0.08646750713084117,0.06358933659698195,0.8607816923141353
random,0.09297272506843965,0.06922174182203113,0.8432442550921042,0.08850074351914022,0.06861086999017779,0.890436083820555,0.14513691776635926,0.11557160351168423,0.5515751152376239,0.09866481317347414,0.07273127474692186,0.8093150274515007,0.09585364064938,0.06944586620461196,0.827182909899565
wclust,0.09453713476194461,0.06514156058665674,0.8531839005693393,0.09025738369599674,0.071151656525856,0.8741116775343153,0.15733594219361421,0.1257225914496711,0.6559478596309344,0.13731303633887074,0.09795663411951933,0.729280688690875,0.1278201833866964,0.09350161184950109,0.7517527906743842
sclust,0.05363664173548248,0.0402951706235266,0.9171040341934608,0.15408360271078997,0.10823356763264648,0.6768336762558078,0.11212577591700311,0.08602397070174726,0.613858761984978,0.16030784212033491,0.11538062522823611,0.18775158960918,0.13596985437178394,0.09335261256646675,0.43687756100328023
sregular,0.10219218954109828,0.07670548326607896,0.8356290989372996,0.08292942334351622,0.06515480315268143,0.9021777658242608,0.11820762920748477,0.09516972895934539,0.785965586170167,0.10230634784005402,0.07759558259043706,0.8446970020548521,0.10349010961377332,0.07606042187509984,0.8370950601397062
wregular,0.09948340581546837,0.07591877572135808,0.81248931620182685,0.09805460378203833,0.0749923839913856,0.8737031893141456,0.15330047690490067,0.12301496659955452,0.48752584437460666,0.09958767194103474,0.07615630081236413,0.8205200733778026,0.10779787266691629,0.07899060090741485,0.7668913162420017
random,0.09475135793463291,0.07285359229372196,0.8606195443192294,0.0895940111776324,0.06910309399504243,0.882741557064493,0.11864330414365129,0.09220495786798497,0.7852704854750582,0.08977254015706382,0.06849904028236867,0.8876662444422243,0.09006764923293302,0.07072682035063083,0.8819924180925632
wclust,0.08977146212807763,0.0596612247455058,0.8128075581950206,0.10801815258274511,0.08130087674398065,0.8183268672762333,0.13764425301903874,0.11118236778585862,0.5677570551367422,0.11006591931568163,0.08174758318007613,0.736481112212305,0.10333041533870546,0.07018583062338954,0.7531323645843395
sclust,0.07594780022967805,0.052344113257641434,0.884826558900252,0.12844059733459492,0.09695433723628767,0.7640051089293747,0.1336076329723685,0.09545388403426312,0.6284990991289527,0.11498535843500936,0.08639259612294146,0.6876452883881679,0.1311955319983046,0.08660790963036086,0.5983727587454152
sregular,0.10259152114716512,0.07584679699679203,0.8223658472156412,0.09065638065446312,0.06997834032168858,0.8665399360523321,0.12861113577443214,0.09427522458464908,0.7225625409481514,0.10429539615038527,0.07569216720155865,0.8328322039974765,0.09907762096315198,0.07179425724734427,0.8330793521567263
wregular,0.09768610521046184,0.07699707302142537,0.8584957173727887,0.0937740092335918,0.07227868734507484,0.8835547385537397,0.15590089757928424,0.12866915716452174,0.5878017331364952,0.10120442719925973,0.07806589257624924,0.8490641225672669,0.09865237236798113,0.07743646143571083,0.8588610786330098
random,0.09168338468598752,0.06843652347171059,0.8402828591629076,0.10383508277688637,0.07764878183339552,0.8296536172955179,0.12567144520414142,0.10013291477029525,0.6703111038614192,0.09232567615104835,0.07167931332656492,0.8389053398423939,0.09535286959289627,0.07291439607433974,0.8202276838156669
wclust,0.09636547875034032,0.06876334594942318,0.8165456674692078,0.13658610129425255,0.09470528130591242,0.6654139050142084,0.13834800619159474,0.09838710298466807,0.6006707082746996,0.15013921986993353,0.10476216648187177,0.5393133738669421,0.11975872499668586,0.08318837002409,0.70556205960406
sclust,0.0764816056279487,0.058651137383425,0.9291760608958193,0.1292086591264032,0.10376711086321357,0.7384218868752399,0.12588823995384807,0.10359611913543813,0.7775887938969909,0.13801900972040315,0.11101659355236218,0.7181140693341811,0.14785653164039608,0.10676225776794056,0.6666085746581575
sregular,0.10050069629028818,0.07624834409665135,0.8049240630343929,0.10263823799941345,0.07814122863069523,0.8838878354070662,0.1301669587489813,0.10210563534860924,0.6240751081969458,0.10354925071219612,0.07895584056041122,0.77772730976448,0.09802442148180147,0.07502746646381679,0.8075002885803529
wregular,0.10618386798348921,0.07716442794812786,0.7871725034992297,0.09226387533548965,0.06958135743157808,0.873594274349704,0.13535529057791032,0.10516700947067704,0.6656357616855798,0.11569737634466466,0.08708940948629658,0.7658888813108603,0.11050341224006278,0.07986695648132439,0.7612308350026789
random,0.10074097012234891,0.07290541849144115,0.790036537825129,0.09895202417094226,0.07111588341420966,0.8441262248154477,0.13435110070873763,0.09463997612413473,0.595401284543153,0.10227155934801542,0.07508969901362311,0.8211461091320995,0.10247306850382874,0.07289768236169768,0.7772312116848035
wclust,0.07998014737622071,0.0557232883131504,0.8636516043996735,0.11634622613859044,0.08433312202663455,0.7625975293675745,0.11912055207363204,0.08468754088838895,0.7182582980663107,0.09577042138086188,0.06722592767734081,0.8073076569858935,0.09298059918234827,0.061345832384775076,0.8127230341383479
sclust,0.07288948375104187,0.051461449057981376,0.8381746878728608,0.1194094660287634,0.09085800939112754,0.820587315233547,0.12239372470021287,0.09734975930107137,0.5229488213273767,0.1310034521039473,0.10197776760747039,0.3684933910342399,0.1166772502365021,0.08951856555337707,0.5296970922484942
sregular,0.10526927333348597,0.07661225999157875,0.8122200902244542,0.08243906179094332,0.06404276075213315,0.8976547450285897,0.12614387326019438,0.09979046497356765,0.7225189080333883,0.1039189089088208,0.07902015872289427,0.831092299471041,0.0972078048575043,0.07249759051505789,0.8507865513350007
wregular,0.10392143041173754,0.07955970073128318,0.8616916606465918,0.08909429921403436,0.0702046204527738,0.9158899032797797,0.15047958835789543,0.12106401722858362,0.7572442710743468,0.10731012066304556,0.08204184109563947,0.8550125664280916,0.11210773043105743,0.0783532473593883,0.8009661944269086
random,0.10350530660583936,0.07694718321177876,0.8264974585291441,0.09474422764889619,0.0725141934780695,0.8496734895603706,0.15120589636711998,0.10641758716055058,0.6251147642573732,0.09977993463061008,0.07552752931259087,0.8743678146866963,0.09948326861908939,0.07635679754435938,0.856292686270221
wclust,0.08996963568270445,0.062064582402482624,0.8596427422614779,0.1025518178709581,0.07910853349918523,0.8747570130156909,0.15213262560071264,0.11095185058724755,0.566113003571611,0.12962582611221757,0.09085842228791366,0.700341926681761,0.11577468706363805,0.0797889491725775,0.7524741247312078
sclust,0.08012998807008057,0.05454624703229483,0.9030708663520927,0.1291604497669825,0.09705251339790796,0.735210469831682,0.20900806295341184,0.1467535205384274,0.2902098571404347,0.14208899214734416,0.09712786389236261,0.6275548055307392,0.12654452331536425,0.08924596035758654,0.755854989246295
sregular,0.09439827656120267,0.0744286801218317,0.8578140978085427,0.08399800338720419,0.06501396233642485,0.8912885969353624,0.1407055687883241,0.11032113138439892,0.7028975189458637,0.09644936641216555,0.07617363152621935,0.869425092748079,0.09705299441204927,0.07679163993785486,0.8701567662220443
wregular,0.09244842059833382,0.06611182960411441,0.8314833227731055,0.09456254519542856,0.07120854442146406,0.860337367904692,0.11614977187740848,0.0877390855675711,0.7270421679540778,0.09938289925254447,0.07133853219128168,0.8036159948430277,0.09118721959681204,0.06522724949137888,0.8360487937570724
random,0.09209260770694676,0.06674065337480956,0.8476518596651191,0.09464114328779655,0.07043344121126091,0.8651057149676347,0.13339550313541249,0.10117566294503862,0.6258211479322514,0.09811608409888034,0.07080047188029896,0.8213363910350268,0.09391876318211126,0.0689822410026373,0.8470660651050166
wclust,0.09233471292385571,0.06553292315686743,0.86702008466808,0.08825474496955424,0.07108066379155938,0.883216769552637,0.15873719264689493,0.11789045248905508,0.6117193541863242,0.12368000952093816,0.08951501080796742,0.7441122344337736,0.11214926029412617,0.08076215942389023,0.7895436151944473
sclust,0.05741456155814924,0.04175863745280851,0.866821859793089,0.18026255616362374,0.12822453781137297,0.4333289898832756,0.09476377202791916,0.07393570627531659,0.7116022762199921,0.08481140206271924,0.06434857725922018,0.7327374805829033,0.08758667784145373,0.06523457272905855,0.6777457325523495
sregular,0.09892483896921218,0.07411766228333065,0.8230551802442085,0.09547581785230401,0.07151477515044777,0.8493718388233774,0.1270976813462778,0.10300071972412464,0.7056916489913735,0.098713556727481,0.076222876206267845,0.8418561057554103,0.09774650342334104,0.07424729613593409,0.8398306838437595
wregular,0.0947082596739323,0.07416406436669515,0.8746796631580613,0.09021078675929797,0.06971366202427691,0.9020175943228277,0.14608907735092427,0.11591094269721113,0.6895157116749702,0.09766008270403097,0.0746249646516881,0.8622444249357751,0.10078376042876647,0.07501097630899811,0.8470315210236999
random,0.09538280695893721,0.07229274201185755,0.820828398142611,0.11044397311300182,0.0781848155418042,0.8025394630384656,0.1219724342330606,0.09641424105693897,0.7205337448087452,0.10559104328151431,0.0793710314735149,0.7899368696920271,0.09673525901412573,0.07360966765591875,0.8147336412190179
wclust,0.08884975193630568,0.0601810559267054,0.7762445210817824,0.11884667040688074,0.08936509135051479,0.8222672226851578,0.1273299004389425,0.09588987192971014,0.5132899285295576,0.11046965099913741,0.07924828317987423,0.6627787427881975,0.09409740219532053,0.06703436037694416,0.7682042216994105
sclust,0.08447053804731709,0.058208427368604265,0.8300496759384407,0.12008666227062989,0.08845610982389152,0.7618991246040084,0.1778846745048008,0.1304625868016264,0.1999200287001402,0.15707255509941734,0.11160372464340491,0.3894333856246553,0.13728565972722404,0.09407523215444448,0.5131357913331629
sregular,0.09921619087578079,0.07591757492816648,0.8170292160554034,0.08414524106718946,0.06454936712262618,0.9017435588748568,0.12570913867060754,0.09937954632822865,0.7233362515476485,0.10592935499234199,0.08123338636588548,0.7947199089539237,0.09898333179430359,0.07503833344649354,0.8163339312136428
wregular,0.08842394748552439,0.06951587929894601,0.8600388022860653,0.1050853603295917,0.07194844392164583,0.8067858984528065,0.12018799601254748,0.09314162360747603,0.7705923639266948,0.09878524397850573,0.07785909333395512,0.847374530140916,0.08587815010339796,0.06716064271542813,0.8673056730798405
random,0.10022266868137673,0.07418367712435313,0.8719054084403073,0.09504395824215829,0.07419180899207571,0.8846171366301477,0.14979797067590633,0.11417524686574622,0.6307634901226361,0.10241808479494045,0.07518791356271753,0.8570142091743947,0.10253395030849194,0.07529695806721846,0.8684525129057257
wclust,0.07719015139965939,0.06066533618246516,0.8880476232401553,0.14966479766886553,0.10700302229048154,0.7071582381271334,0.14402807529451966,0.11273211236946286,0.48114201942215906,0.10816701751450926,0.08016923130946856,0.7491425131673551,0.09635577270450499,0.07023396822306018,0.8069516819156092
sclust,0.07342808824880204,0.051592096973176425,0.89729621676064,0.1364185006879362,0.09079814630512613,0.6555763497037602,0.1382584983055772,0.11366193090019748,0.621520466577876,0.11653607924946663,0.09154501855963218,0.740650265354968,0.11574122910634227,0.08729828152064545,0.7221350389757583
sregular,0.10477861138227126,0.07943640848813888,0.8111350995867311,0.08202836035283362,0.06401223600450573,0.9059963167961435,0.12695022651792714,0.09788334235418276,0.739624537502713,0.10593805990601277,0.08065926368246476,0.803056058347416,0.09941623476133628,0.07490045891741912,0.8340456661209835
wregular,0.08905543686845292,0.06915808667764843,0.8738164487811615,0.09737792855404284,0.07099671932748118,0.845250233587575,0.11381577934146148,0.08785832951396004,0.7944549443114837,0.09842227238950675,0.07485263839305999,0.8551371405021202,0.08887176576381497,0.06841088604989927,0.8752634682767183
random,0.09906226566352141,0.07129583413465569,0.8063294278669288,0.09887619764754912,0.0716632256288664,0.8250921514014984,0.13042997278888094,0.10470512714780866,0.6900301064156739,0.10119444846594451,0.07167513697586952,0.7994591119710017,0.09592073203450663,0.07021916161441553,0.8239994012553392
wclust,0.09038561472023283,0.06278511007512612,0.8467518470072007,0.11075206910444559,0.08429162957187056,0.7983499291372717,0.17763317197255302,0.13929945259006074,0.39443559222695906,0.12484212000308896,0.0951823172429204,0.6966910454648472,0.11342888572942683,0.08351352347827207,0.7364199897224519
sclust,0.07915413481553464,0.05998327310748399,0.9041412395170516,0.12376585850929682,0.09593656217440223,0.7948243370384044,0.16063947831852166,0.12656296878447137,0.5576493960021851,0.13179754330369184,0.10333171773704389,0.6890644863993566,0.11362153146974785,0.08625957752158245,0.7648700575669667
sregular,0.10092768566957523,0.07531609134197387,0.8184617896713633,0.08636741356983577,0.06702978744730487,0.8997207187326903,0.12860771902330223,0.10143053148794591,0.7087094990458245,0.10478934804637226,0.07905496649236297,0.8022831398580229,0.09582775987108264,0.07277513582121302,0.834169644721331
wregular,0.09406594075614406,0.0679353862344856,0.8239335084999664,0.08936853868361579,0.06699604156401398,0.8814299883974023,0.11231675466209388,0.09095176821947404,0.7593940451531225,0.09155559658385713,0.06746890925195856,0.8466252517020426,0.0906624768202108,0.06752199732261117,0.8388540116507517
random,0.09563747042183271,0.07002354575881443,0.83901698483343,0.10760889199263513,0.07506423253864081,0.7949808849209953,0.1286189139906797,0.10167795175879513,0.7073419585087423,0.10190910334561859,0.07478825821039178,0.8149945511247603,0.0978864152886198,0.07222253458568303,0.8266762825624862
wclust,0.07926967069710078,0.06110745188949008,0.8536226653428384,0.13225880375422847,0.09222602728188435,0.6844901023251158,0.1254871830773097,0.09581424963362516,0.623767162888192,0.09204406492806748,0.07226650845758618,0.7980515992184833,0.08216622061500611,0.06414125813285508,0.8460001645576077
sclust,0.08195452360717158,0.06112586052993313,0.8843932086108895,0.1219347899867299,0.09376385170702248,0.7583197785763632,0.1171051405803694,0.08745387751993414,0.7566330196474313,0.11498268579828017,0.0868233943504716,0.7679758642291805,0.1387910250267779,0.10050177905098223,0.6491424451731354
sregular,0.10788192331215642,0.08172158243191942,0.8006075299840417,0.0871013485804042,0.06711539303151205,0.8919551986343935,0.12765803335283266,0.10147184400026699,0.7159641589070299,0.11619684819287117,0.0881137985251767,0.7652566906310825,0.10359737300693377,0.08007188202863676,0.8166522334946528
wregular,0.1010200251731434,0.07783674537697866,0.8125827348365068,0.08888150495246692,0.06779935840976106,0.8767083585754422,0.1279542380976728,0.10275387637054828,0.7464608662980096,0.10792285073757696,0.08323987415239362,0.8122246971969989,0.10306264381097527,0.07746113039200722,0.8029338789805338
random,0.09217590275687135,0.06353129791081573,0.839729031346383,0.08970563929322621,0.06626656005554434,0.8694715490489716,0.12411141674093681,0.0918990219807749,0.7105997780142236,0.09533981776436418,0.06516196463065223,0.8273802355032401,0.09575508113128962,0.06438201711021364,0.8174507508749469
wclust,0.09446345244147718,0.06804204186715264,0.8203457787106911,0.11030911628587362,0.08609049164592415,0.7845593565320361,0.14761756659085923,0.11725761622671967,0.5453558741920939,0.11780149679725381,0.08517981723309959,0.7173644426212217,0.11801077384960589,0.08596212308078655,0.7478964881576461
sclust,0.062374595414071365,0.045165624311411134,0.9226932845150305,0.2518408748099268,0.16670376939644327,0.2278089263633943,0.16381147056946124,0.09799586428910338,0.41267736156898266,0.1558219956127068,0.09434952998405788,0.4567187060215774,0.1255274124555042,0.08004209681533743,0.6399133130702381
sregular,0.09952240480370377,0.07164813588489938,0.8494158143982404,0.0914702057118883,0.0681078723694953,0.8601507257917461,0.1230061602132437,0.09717970876953229,0.7767845731589987,0.10108593286055716,0.07036769652113216,0.8439971326496364,0.09613871655371894,0.06893502497598593,0.8601775718800345
wregular,0.09892378416445614,0.07036872974894941,0.8048626908347899,0.0999948689119207,0.07432084556736086,0.8831679258938668,0.1257582000613703,0.0992559834603965,0.6613729449778988,0.10341802701462516,0.07439638172044108,0.7823142792316515,0.10311265845754573,0.07166017113490651,0.7808837206345548
random,0.07993019093979194,0.060449950171636097,0.9126832831789577,0.09325375976393034,0.06758758099836418,0.8421366320987564,0.1424501590276438,0.11180900784026988,0.7135125298751195,0.08547440526848286,0.06577597445489684,0.8947104870669499,0.0858917230455907,0.06374410611212875,0.8840148734059293
wclust,0.09259343671182173,0.07089891058488437,0.8272385040261658,0.1044542545835794,0.07603493490331575,0.8163530829418376,0.12519601007936737,0.10370200145216038,0.708106391822124,0.09765107271542074,0.07359970981164526,0.8085296949413721,0.1015578800581606,0.0778252279552569,0.800810753853414
sclust,0.05939095472147819,0.04330420610415439,0.8604996129327652,0.174097788509101,0.12338214648389662,0.5299905336954344,0.10900240665267266,0.08749317595668135,0.4874654325026903,0.10192578628075485,0.0811114630815387,0.5609610061036525,0.0990857432586633,0.071897208442837,0.5782032368523142
sregular,0.10041893428432233,0.07794160520221398,0.8419916823153658,0.09924041656257483,0.07561507726247114,0.8933923648486624,0.1316962013952898,0.09902877006247036,0.6741573576669536,0.1034071199778253,0.07864102343512504,0.8190978742282016,0.09889268702833692,0.0753619864302678,0.8319629463392495
wregular,0.09627822976346377,0.07178965200460971,0.8744427615696274,0.08722272925107864,0.06648464080645451,0.8960112513156536,0.14189394224528193,0.11249517511947497,0.744092275130051,0.09666034355353044,0.07165666875747219,0.8748471867943297,0.0960056056298228,0.06928003579638478,0.8750551015314164
random,0.09763581877894076,0.06938655147666732,0.7990972101898001,0.11028608884603737,0.08242513466505601,0.846213591934275,0.12862047363815163,0.09935877904546758,0.6376706970259715,0.10213476692638565,0.07423289188818386,0.7753563497640142,0.10167551638219872,0.07334816167484969,0.7814630982312882
wclust,0.0805268829907953,0.061669078244414435,0.8939626519241288,0.11053716627483186,0.07940709043005612,0.7885887311775421,0.14304393982205682,0.1185754936966036,0.7144018548026787,0.1099966577251843,0.08763356342584866,0.8289881723705123,0.0888648763424534,0.06905123792813643,0.8825468652229661
sclust,0.07447179397074888,0.054720460415941995,0.911113675024415,0.12927275943225341,0.09798048211096504,0.7581599637013497,0.12861065246973197,0.09944859550215303,0.6908008261953115,0.13511225614030442,0.10624662645107756,0.6585599610411635,0.11591868877141154,0.08206435054487236,0.736269498428231
sregular,0.09765879615131397,0.07606923410407672,0.8534415512236947,0.08952223703257285,0.06515837553842012,0.8746713043826235,0.13436169844717832,0.1069775480715116,0.7049896612538409,0.10616959080655486,0.08564702826735106,0.8711304098381951,0.10109860305275144,0.0768420179948976,0.842747538025637
wregular,0.10040550240788207,0.07636331061633798,0.8323834985739743,0.09905120560668014,0.07490191578361152,0.8656178405516968,0.13180778927597625,0.10824474673718705,0.671287730756292,0.10566019809888175,0.07686645741124405,0.8009469011321897,0.10233428073675815,0.0771232777128695,0.8269156691228783
random,0.09591280420214122,0.07125773055282111,0.7952608673815199,0.09820965298523843,0.0740936663462978,0.8592044769439102,0.12839640449771966,0.09796268350676633,0.6109268176801802,0.10254879369777416,0.07474526825648423,0.7742997098572485,0.09377284659854807,0.07060185611599434,0.8115831689712982
wclust,0.08964127006232571,0.06706352992027997,0.8423438601388986,0.1070127629785638,0.08140170092129105,0.8260845281395814,0.15139735559415685,0.12278115578539668,0.5415143227370677,0.10794499402322867,0.08034462886164584,0.7652746480214824,0.10388435353252137,0.07663902766025935,0.7809019842670943
sclust,0.07532716066176148,0.05463090892862529,0.9110521407295428,0.1590734999970221,0.11428582982388373,0.6020508025940083,0.15124024453122623,0.12508492947328836,0.6107364312238809,0.15517750651181644,0.12313597848276298,0.5940223431425754,0.15043625512098202,0.1136213664763545,0.593551477861616
sregular,0.09467871692162794,0.07208198431175412,0.8451461927523634,0.08967378441070799,0.06636563635933883,0.8856143571819289,0.12458277779401537,0.10048414618902911,0.7237835661827726,0.09798253548736376,0.07413504682762068,0.829741347705646,0.09034189640460127,0.07091011365995784,0.8596390200798911
wregular,0.09206666485202876,0.068958299060847,0.8679121403650965,0.0892136375281462,0.06937062499519392,0.8895562704318959,0.13523773736119282,0.10435716210336428,0.6668500191383379,0.10116787851495454,0.07274663711066293,0.8272296908095622,0.09462645642941081,0.07095730345135573,0.8579991989096852
random,0.10048159498084894,0.07356033393313516,0.7928203286331873,0.09788271400615364,0.07355282393925743,0.8552425615594474,0.1285980245057874,0.09456357484292104,0.6405716480306161,0.10209310750622998,0.0747629552067326,0.7907019562471052,0.09961688945960406,0.07193706694896279,0.7949840967900067
wclust,0.07510527470212425,0.05656440709546208,0.8781670122314232,0.13904458617943977,0.09535126423581043,0.6731128849098779,0.13665206094523097,0.10832179721756527,0.5760598324597835,0.10651134682821178,0.07737797489914731,0.7377548826510038,0.09613148012475634,0.06616171888652257,0.7872716434972329
sclust,0.07282050269275384,0.05045794865767782,0.900867356122937,0.16499718511403894,0.11187390240988206,0.536621023030674,0.19792942836311506,0.15544654970722274,0.2880362722554307,0.17502971299026351,0.12094968783130866,0.48190781039814,0.13967744256515446,0.09703819198277468,0.6304000556674446
sregular,0.11254970831497989,0.0822547553460246,0.7797291924757987,0.08960127406040089,0.06813593181849872,0.8776932210046535,0.1288331701445497,0.09640001291202739,0.707480437479404,0.10133210359927271,0.07665789056153316,0.8556747286566577,0.10147572475098973,0.07454430398832784,0.8256321112226747
wregular,0.09316931435268985,0.07123629384838356,0.882141965203638,0.0875897652600157,0.06685598643671102,0.8964668120670322,0.1322077330076194,0.09774416403923496,0.7108613721577067,0.09807975135999866,0.07155594933614756,0.847891799545959,0.09596700027510707,0.0698532132642623,0.8556175847644859
random,0.09859645589634487,0.07173600590696093,0.8503828922360248,0.09496785748141517,0.06915438763012967,0.838966235696887,0.13874984711192798,0.11008630333606617,0.7126850413142971,0.11767409715758903,0.08393098583807858,0.7892923335308983,0.1043777822175943,0.0787795084954286,0.8316679182403399
wclust,0.08184248664931043,0.05578834216355492,0.8814568200570734,0.12380946217054176,0.08621804998203028,0.7549682318797589,0.14250917809688698,0.10916001824742474,0.630309903744698,0.09054873316172768,0.06307038649922693,0.8616441120963719,0.10032895941880676,0.06674539914760641,0.8159373956430956
sclust,0.08201398249877788,0.05869175305966598,0.8675921065630265,0.19619054517515827,0.1354791232891287,0.412532114735711,0.11984046440086658,0.09904775863316219,0.7657674710658946,0.11081785283011229,0.08684984786259939,0.7539574228986272,0.12282994938411844,0.09106195242533771,0.6919412589873585
sregular,0.10510051063215332,0.08435661662539634,0.7931530941056308,0.09243227490395486,0.0684121269335809,0.882111057564171,0.1381645237386853,0.1140564378985072,0.6583050746078497,0.10653265057943596,0.08396064593982283,0.8187520434651556,0.10402911990441568,0.08179906701469307,0.8325483733369536
wregular,0.0866847249680408,0.06531654496435324,0.896212187572139,0.08440803577045007,0.06653070077700404,0.8911618197321111,0.12894687367715468,0.09955252148921327,0.7988723807999178,0.0928289231438802,0.0701773779140601,0.879334274884231,0.0912226311131232,0.06976885430661735,0.87986394051863
random,0.09568305610928686,0.07347645308575902,0.8464854090692263,0.09546705080975436,0.07130590619504254,0.8511314463169647,0.14682560656784785,0.11502556020044566,0.6447025242591475,0.10379387975358678,0.08056633793382517,0.8130784308495093,0.09592428541133967,0.0742972161363228,0.846718816524143
wclust,0.0897651161568155,0.05947922951892018,0.8274203424500639,0.11169311075685041,0.08177134301746848,0.7885877750619986,0.1635597603170507,0.12411190337907525,0.4271848951431252,0.11256484395766246,0.08156778527505695,0.7629567978798466,0.10900592431848785,0.07632833887491376,0.7585706653233817
sclust,0.07429308178093105,0.0489920629330158,0.8922147725119618,0.1268529598295839,0.09887448238073435,0.7577272318409564,0.1128489655689226,0.079703776740886,0.7443761553731867,0.11635032562952691,0.08016629951620553,0.716563940596529,0.10366389405571089,0.07213950389820133,0.7855166902854083
sregular,0.09635818686520993,0.069340381465401807,0.8129480763007223,0.0939138338938794,0.0709199252186513,0.8731650043914135,0.12747099956737823,0.09969467019586782,0.6689375306120106,0.09303268902649732,0.0692888532526231,0.8335602448760608,0.09980159291752196,0.07128228447790824,0.7919805933479647
wregular,0.10593923992954264,0.07839668435499272,0.780784271639729,0.09292430642935626,0.06733332198740245,0.8705281177020529,0.12814010680363055,0.10083652891626313,0.6588092284426671,0.10477042760648118,0.08022739492681015,0.8202175335916189,0.10587710331239608,0.07855181873056047,0.778939028672622
random,0.09817074080390226,0.07444281776149562,0.8320079923775219,0.09897116867467506,0.07061441841692,0.8384069482748069,0.12932024148546958,0.10389608225349609,0.7068443816287203,0.09748082823748999,0.07677422912101182,0.8548828059996922,0.09708452698719348,0.07468437452912292,0.8423395304638356
wclust,0.08082174735561805,0.061703887931574136,0.8791577763201902,0.11491528169448535,0.08046256682549295,0.7661172887750736,0.1191354099845417,0.09658076844215392,0.7351340706321877,0.10011913978925165,0.07746098116022536,0.8100914070002624,0.09391726585385661,0.07424515551034983,0.8315957224717034
sclust,0.06590229094865122,0.04508153703413902,0.8973334472537365,0.15236950716485304,0.10940768027656726,0.6037121540840805,0.09776954514444651,0.06957954502298187,0.7811388498980814,0.09642513824327721,0.07298601058712849,0.7873563454240038,0.08153232835632564,0.059614557039837035,0.8532976268492897
sregular,0.09580560520434184,0.07572216077890914,0.8841445833563153,0.08809167873490784,0.06832129316264039,0.8909934833648042,0.12422557217327468,0.10218929418883135,0.7401258926889975,0.10849665616630418,0.08076939513754573,0.8019544215158776,0.09873586619086457,0.07442420442312488,0.8461408183870268
wregular,0.10042334736129147,0.07550147736492901,0.775582389384895,0.10052916369648383,0.07756381669446831,0.8710025892519316,0.1350478719687638,0.10791388971024654,0.5538097940338511,0.10357370383826488,0.07880197667164987,0.7659259596459779,0.10053629317883515,0.07515259705775822,0.7769494450272745
random,0.08588977055191949,0.05872397500055726,0.8547256271868553,0.11567518299330604,0.08867678980069557,0.8036249015041966,0.1219595866228598,0.0883610955114527,0.767200918015893,0.08844360850334061,0.06088446229123122,0.8591546531697786,0.0867481189907043,0.06044668117293756,0.8534728701256944
wclust,0.0844911353263089,0.06885871879748379,0.8799491135649166,0.11381620684751403,0.08092109512325192,0.8061998797067313,0.13954374048231447,0.11614748121039012,0.6126970785532675,0.1254138565015609,0.09845991309756102,0.6776341924011189,0.09367497720846152,0.07318207417580921,0.8317931999356972
sclust,0.0802247659992132,0.05315004997932663,0.8328052718573133,0.12727552816395718,0.0960541964004351,0.7732360053678745,0.14014018090005342,0.11326803518470377,0.4083783926888461,0.14135596315746993,0.10972547732401638,0.4003454968965025,0.12544548192273117,0.09735024839864423,0.5249770086824653
sregular,0.0959473101059708,0.07191031093687439,0.8341770235392497,0.08706160242679879,0.0673358313602722,0.8872397272615808,0.13353595638846427,0.10662668696907349,0.6598181240716589,0.09237665675671318,0.06981285109601294,0.8457645931736325,0.09615016693511619,0.07158659134878778,0.8227461166586676
wregular,0.08845786022498879,0.06894062861920051,0.867916663620872,0.09805416697672441,0.07276472865041739,0.8495036809110875,0.12380410235759133,0.09559838714246319,0.7075471179500727,0.0981149101587659,0.07293256358779909,0.839023642046426,0.09309159869767063,0.07056530928642868,0.8467165628578723
random,0.09591094758722214,0.07513318928583214,0.8451574751921609,0.08758023806307214,0.06700464030208615,0.8890398525576821,0.13604818017096226,0.10694641998730291,0.6935609658377225,0.09721236549187709,0.07330213404072138,0.8455770166681752,0.09865250116827988,0.07583837689941751,0.8329483654204678
